date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,soil
11-Jul-21,0,19.5,0,14.4,0,13.5,0,7.7,1006.4,18.355
12-Jul-21,0,18.6,0,14.6,0,13.1,0,0.1,1010.7,18.923
13-Jul-21,0,18.1,0,14.2,0,14.5,0,0,1015,17.92
14-Jul-21,0,20.2,0,13.8,0,13.9,0,0.1,1018.4,18.538
15-Jul-21,0,22,0,13.4,0,14,0,0.1,1022.6,19.275
16-Jul-21,0,24,0,11.8,0,13.2,0,0.1,1025.7,21.052
17-Jul-21,0,25,0,9.3,0,7.8,0,0,1025.9,21.56
18-Jul-21,0,18.8,0,13.7,0,11.8,0,0,1022.2,21.81
19-Jul-21,0,23.4,0,14,0,12.5,0,0,1017.9,22.985
20-Jul-21,0,28.9,0,12.6,0,11.2,0,0,1016.6,24.325
21-Jul-21,0,29.3,0,13.7,0,11.7,0,0,1018.1,25.26
22-Jul-21,0,28.6,0,14.5,0,12.6,0,0,1017.1,25.077
23-Jul-21,0,29.5,0,13.5,0,11.6,0,0,1012.3,25.147
24-Jul-21,0,26.4,0,12.6,0,10.6,0,0,1007.7,24.995
25-Jul-21,0,22.7,0,10.8,0,9,0,0,1007.8,23.943
26-Jul-21,0,17.4,0,15.1,0,15.2,0,1.2,1007.1,20.745
27-Jul-21,0,18.3,0,12.3,0,14.3,0,7.4,1004.1,19.015
28-Jul-21,0,14.8,0,10.7,0,9.2,0,35.1,1001,16.565
29-Jul-21,0,16.2,0,12,0,11,0,2.1,1003.6,16.29
30-Jul-21,0,17,0,12.8,0,12.2,0,1.5,1003.6,17.222
31-Jul-21,0,17,0,12.7,0,13.6,0,0.2,1006.8,17.452
01-Aug-21,0,15.5,0,8.1,0,11.6,0,0,1010.9,16.493
02-Aug-21,0,16.7,0,9,0,5.8,0,21.7,1011.4,15.938
03-Aug-21,0,20.5,0,10.9,0,10.5,0,2.6,1008.3,17.75
04-Aug-21,0,19.5,0,11.3,0,8.5,0,6.5,1003,18.135
05-Aug-21,0,19.7,0,13.6,0,13.1,0,21.4,992.2,18.042
06-Aug-21,0,19.2,0,14.5,0,14,0,10.3,987,18.458
07-Aug-21,0,16.6,0,14.2,0,13.6,0,53.2,989.8,16.985
08-Aug-21,0,17.4,0,13.1,0,12.8,0,7.5,997,16.388
09-Aug-21,0,18.4,0,13,0,10.5,0,13.1,1004,17.685
10-Aug-21,0,18.7,0,12.4,0,8,0,0,1008.5,17.915
11-Aug-21,0,19,0,11.4,0,13.9,0,6.7,1006.1,18.39
12-Aug-21,0,18.2,0,11.2,0,7.3,0,2.7,1004.6,16.708
13-Aug-21,0,18.2,0,11.1,0,9.7,0,1.3,1009.4,16.44
14-Aug-21,0,15.8,0,9.5,0,3.5,0,2.4,1010.9,15.7
15-Aug-21,0,16.6,0,12.7,0,11.6,0,0.2,1010.6,16.443
16-Aug-21,0,15.7,0,12.4,0,11.4,0,1.3,1016.7,15.762
17-Aug-21,0,15,0,12.6,0,12.3,0,5.4,1018.5,15.358
18-Aug-21,0,15.8,0,12,0,11.8,0,1.4,1013.9,16.255
19-Aug-21,0,19.1,0,10.5,0,7.1,0,0,1007.8,16.92
20-Aug-21,0,20.3,0,12.8,0,10.7,0,16.9,1004.5,17.403
21-Aug-21,0,19.8,0,13,0,9.7,0,1.5,1008.4,17.538
22-Aug-21,0,19.9,0,10.8,0,11.8,0,0,1017.4,18.74
23-Aug-21,0,23,0,8.4,0,6,0,0,1025.3,18.568
24-Aug-21,0,23.7,0,8.6,0,5.3,0,0,1027,19.227
25-Aug-21,0,22.7,0,9.2,0,6.6,0,0,1024.2,19.408
26-Aug-21,0,19.5,0,12.7,0,8.1,0,0,1020.7,19.43
27-Aug-21,0,23.8,0,12.7,0,12.9,0,0,1021.7,20.062
28-Aug-21,0,20.6,0,9.6,0,5.9,0,0,1024.3,19.215
29-Aug-21,0,17,0,14,0,13.9,0,0,1024.8,18.372
30-Aug-21,0,18.9,0,13.1,0,12.5,0,0,1026.6,17.815
31-Aug-21,0,18.8,0,9.6,0,4.1,0,0,1029.8,18.132
01-Sept-21,0,18.7,0,9.4,0,3.7,0,0,1030.3,17.522
02-Sept-21,0,17.4,0,5,0,1.5,0,0,1026.7,16.15
03-Sept-21,0,17.9,0,12.2,0,11.8,0,0,1019.9,16.855
04-Sept-21,0,18.5,0,11.9,0,10.7,0,0,1014,17.217
05-Sept-21,0,18.4,0,14.3,0,12,0,10.2,1013.9,17.12
06-Sept-21,0,20.1,0,16,0,15.4,0,0.4,1016.8,18.1
07-Sept-21,0,25.5,0,15,0,11.1,0,0,1014.3,19.833
08-Sept-21,0,19.3,0,13.2,0,9.6,0,5.4,1006.7,18.37
09-Sept-21,0,20.8,0,15.7,0,15.8,0,4.5,1001,19.028
10-Sept-21,0,16,0,14.4,0,15.4,0,1,1005.6,17.74
11-Sept-21,0,15.9,0,11.4,0,13,0,2.9,1012.6,17.033
12-Sept-21,0,15.5,0,10.3,0,8.7,0,0,1015.8,15.955
13-Sept-21,0,17.3,0,8.7,0,5.7,0,10.9,1011,15.9
14-Sept-21,0,18.8,0,14.4,0,14.3,0,6.2,1008.3,17.052
15-Sept-21,0,16.5,0,8.7,0,13.8,0,0.2,1011.1,16.927
16-Sept-21,0,18.1,0,7.8,0,4.8,0,1,1007.2,15.44
17-Sept-21,0,18,0,8.2,0,13.9,0,4.1,1005.2,16.792
18-Sept-21,0,15.7,0,6,0,2.9,0,6.1,1007.4,14.003
19-Sept-21,0,17.8,0,6.3,0,2.9,0,4.1,1010.9,14.832
20-Sept-21,0,17.2,0,9,0,8.8,0,0.7,1021.2,15.503
21-Sept-21,0,19,0,8,0,4.5,0,0.3,1024.4,15.47
22-Sept-21,0,18.6,0,9.4,0,4.9,0,1.7,1019.4,15.295
23-Sept-21,0,17.5,0,11.8,0,8.8,0,0.3,1013.7,14.547
24-Sept-21,0,17.7,0,13.8,0,9.3,0,0.7,1009.8,15.807
25-Sept-21,0,18.8,0,15.3,0,15.1,0,0,1004.4,16.77
26-Sept-21,0,17.2,0,8.8,0,12.9,0,6.6,997.7,15.355
27-Sept-21,0,14.9,0,6.4,0,1.9,0,4.2,999.6,13.493
28-Sept-21,0,13.8,0,5.3,0,0.7,0,3.8,1005.5,12.222
29-Sept-21,0,13.1,0,6.6,0,2.2,0,8,1012.9,11.597
30-Sept-21,0,14.7,0,10.6,0,7.7,0,5.1,1001.2,12.885
01-Oct-21,0,13,0,6.9,0,3.5,0,3.4,997.2,12.02
02-Oct-21,0,13.2,0,6.9,0,3.9,0,8.7,987.5,11.597
03-Oct-21,0,14.1,0,7,0,2.4,0,4.5,986.2,11.565
04-Oct-21,0,14.7,0,5.4,0,0.7,0,0.5,995.5,11.615
05-Oct-21,0,13.9,0,3.1,0,-1.3,0,2.3,1004.6,11.205
06-Oct-21,0,16.4,0,5.4,0,-0.4,0,8.3,1010.9,11.138
07-Oct-21,0,18,0,15.8,0,10.2,0,16.9,1011.8,14.93
08-Oct-21,0,17.8,0,14.2,0,15.5,0,3.6,1017,15.5
09-Oct-21,0,15.8,0,5,0,13.4,0,8.5,1022.9,15.045
10-Oct-21,0,14.8,0,2.9,0,-1.7,0,0.1,1029,11.672
11-Oct-21,0,15.3,0,5.1,0,0.6,0,0,1028.2,11.9
12-Oct-21,0,13.7,0,11.2,0,6.1,0,0,1025.5,12.97
13-Oct-21,0,14.9,0,10.3,0,9.5,0,0,1022.6,13.352
14-Oct-21,0,14.4,0,9.2,0,9.5,0,1.9,1017.1,12.988
15-Oct-21,0,12.6,0,0.2,0,-4,0,0,1017.1,11.215
16-Oct-21,0,14.1,0,8.8,0,-0.5,0,2.1,1009.1,12.085
17-Oct-21,0,14.7,0,12.5,0,11.8,0,0.4,1004.3,13.427
18-Oct-21,0,17.8,0,13.3,0,11.1,0,5,1001,14.185
19-Oct-21,0,17.7,0,9.2,0,13.7,0,9.6,996.8,14.57
20-Oct-21,0,12.9,0,5,0,0.4,0,1,995,11.465
21-Oct-21,0,10.9,0,5.1,0,-0.3,0,2.4,1006.8,9.945
22-Oct-21,0,13.1,0,6.7,0,5.7,0,2.7,1015.4,10.688
23-Oct-21,0,13.2,0,9.4,0,0.9,0,8.9,1007.4,10.91
24-Oct-21,0,14.3,0,6.9,0,8.2,0,9.2,1000.6,11.658
25-Oct-21,0,13.3,0,4.5,0,-0.9,0,0.7,1003.9,10.09
26-Oct-21,0,16.6,0,9.8,0,5.2,0,13.5,1000.9,12.188
27-Oct-21,0,15.1,0,11.2,0,11.5,0,0.9,997.1,13.2
28-Oct-21,0,14.7,0,4.4,0,6.9,0,1.5,992.1,12.33
29-Oct-21,0,13.1,0,3.5,0,-0.4,0,3.2,985.8,10.45
30-Oct-21,0,11.2,0,4.6,0,2.3,0,2.6,983.8,9.983
31-Oct-21,0,10.7,0,5.8,0,-0.1,0,12,976.2,9.575
01-Nov-21,0,10.8,0,4.2,0,5.7,0,14,985.8,9.102
02-Nov-21,0,11.1,0,2.1,0,-1.2,0,6.9,996.6,7.984
03-Nov-21,0,9.9,0,2.4,0,-1.1,0,0.5,1009.1,7.847
04-Nov-21,0,10.8,0,1.6,0,-4,0,0.6,1018.7,7.135
05-Nov-21,0,11.2,0,8.8,0,2.3,0,1.4,1021.3,9.175
06-Nov-21,0,14.1,0,8.8,0,7.7,0,2.2,1015.1,9.945
07-Nov-21,0,12.2,0,7.3,0,4.2,0,0.1,1017.8,8.861
08-Nov-21,0,15.3,0,9.1,0,3.6,0,10.1,1012.4,11.017
09-Nov-21,0,13.4,0,7.1,0,3,0,1.2,1012.9,11.212
10-Nov-21,0,10.7,0,2,0,-1.7,0,0.2,1017.3,9.06
11-Nov-21,0,14.4,0,7.2,0,2.8,0,3.3,1006.5,9.847
12-Nov-21,0,12.4,0,9.9,0,7.7,0,6.9,1000.3,10.48
13-Nov-21,0,13.4,0,7.7,0,3.8,0,0.3,1012.9,10.608
14-Nov-21,0,15.1,0,10.3,0,10.8,0,4.3,1018.4,12.132
15-Nov-21,0,11.4,0,4.9,0,0.5,0,0.8,1021.6,10.72
16-Nov-21,0,12.4,0,8.5,0,1.6,0,1.9,1014.7,9.872
17-Nov-21,0,12.6,0,8.2,0,5.4,0,0.8,1017.2,9.175
18-Nov-21,0,14.1,0,12.2,0,7.8,0,0.1,1020.5,11.247
19-Nov-21,0,13.1,0,9.7,0,6.8,0,0.4,1022.4,11.1
20-Nov-21,0,11.4,0,5.8,0,7.3,0,2.6,1020,10.227
21-Nov-21,0,8.8,0,1.5,0,-1.4,0,0.5,1025.5,6.904
22-Nov-21,0,9.3,0,-2.6,0,-6.5,0,0,1031.1,5.168
23-Nov-21,0,10.1,0,4.8,0,-4.8,0,0,1028.5,7.423
24-Nov-21,0,8.1,0,2.8,0,2.7,0,4.9,1020.4,7.003
25-Nov-21,0,8.3,0,3.4,0,-1.3,0,4.6,1014.3,5.505
26-Nov-21,0,10,0,3.6,0,3.1,0,9.6,1002.2,6.323
27-Nov-21,0,5.7,0,1.5,0,-0.1,0,3,1009.5,4.361
28-Nov-21,0,6.4,0,2.6,0,-1.1,0,2.3,1008.2,5.294
29-Nov-21,0,10.4,0,4.3,0,0.7,0,4.7,1009.9,7.054
30-Nov-21,0,11.3,0,7.9,0,7.4,0,15.1,1002.9,8.765
01-Dec-21,0,8.8,0,5.1,0,4.2,0,2.8,1004.7,6.92
02-Dec-21,0,10.6,0,1.8,0,-1.1,0,13.1,1007.4,5.841
03-Dec-21,0,9.5,0,5,0,3.5,0,1.5,997.1,7.315
04-Dec-21,0,7.3,0,3.9,0,1.2,0,12,1000,5.184
05-Dec-21,0,8.8,0,0.7,0,-3.2,0,3.8,1009.7,4.328
06-Dec-21,0,6.3,0,1,0,-2.5,0,4.6,1001.6,4.645
07-Dec-21,0,7.1,0,1,0,-1,0,20.8,977.3,4.285
08-Dec-21,0,7.7,0,4.7,0,2.9,0,7.3,982.5,5.065
09-Dec-21,0,8.8,0,2.9,0,-0.2,0,8.6,991.7,4.762
10-Dec-21,0,7,0,2.6,0,-0.4,0,5.5,998.7,4.017
11-Dec-21,0,12.7,0,4.6,0,-0.5,0,5.5,1003,6.132
12-Dec-21,0,12.9,0,4.9,0,1,0,1.7,1001.3,7.087
13-Dec-21,0,7,0,0,0,-1.4,0,0.3,1012.8,5.635
14-Dec-21,0,10.1,0,3.3,0,-4.1,0,0.1,1015.4,5.674
15-Dec-21,0,11.4,0,9.6,0,4.7,0,0.2,1020.6,8.333
16-Dec-21,0,10.3,0,6.1,0,1.8,0,0,1030.2,7.705
17-Dec-21,0,8.7,0,6.2,0,5.8,0,0,1035.1,7.525
18-Dec-21,0,7.7,0,5.2,0,4.7,0,0,1033.8,7.054
19-Dec-21,0,7.3,0,2.6,0,5.3,0,0,1030.1,6.992
20-Dec-21,0,6.3,0,1.8,0,1.8,0,0,1023.9,5.917
21-Dec-21,0,6.5,0,4.8,0,3.6,0,0,1016.5,5.853
22-Dec-21,0,11.3,0,5.6,0,2.5,0,2.2,1004.4,6.247
23-Dec-21,0,12.2,0,7.6,0,5.4,0,1.2,994.3,8.827
24-Dec-21,0,10.3,0,5.7,0,0.6,0,2.1,993.8,7.468
25-Dec-21,0,8.8,0,7.3,0,2.3,0,10,990.5,7.293
26-Dec-21,0,9.9,0,7.1,0,6.9,0,2.3,989,8.063
27-Dec-21,0,7.6,0,5.5,0,2,0,0,985.1,7.481
28-Dec-21,0,9,0,0.1,0,-4.9,0,0,988.4,5.978
29-Dec-21,0,12.8,0,6.7,0,-5,0,6.6,984.8,7.623
30-Dec-21,0,12.8,0,11.2,0,5.9,0,4.4,995.3,9.525
31-Dec-21,0,13.5,0,11.2,0,9.7,0,3.4,998.7,10.28
01-Jan-22,0,14.6,0,7.8,0,9.2,0,2.4,993.8,9.695
02-Jan-22,0,10.6,0,7.9,0,3.5,0,6.1,994.8,7.762
03-Jan-22,0,9.3,0,2.3,0,3.9,0,6.8,997.6,7.163
04-Jan-22,0,5.8,0,1,0,-3.1,0,1.1,1005.3,4.091
05-Jan-22,0,5.5,0,-2.4,0,-4.2,0,0.1,1011.8,3.204
06-Jan-22,0,8,0,1,0,-8.5,0,7.4,1002.1,3.874
07-Jan-22,0,7.7,0,0.8,0,-1.7,0,2.6,1001.3,3.244
08-Jan-22,0,10.4,0,2.6,0,-0.1,0,6.3,993.3,5.102
09-Jan-22,0,8.4,0,2.7,0,-0.8,0,3,996.1,4.641
10-Jan-22,0,12.4,0,2.8,0,1,0,1.3,1009.2,7.151
11-Jan-22,0,9.4,0,-1.4,0,-5.9,0,0,1024.7,4.111
12-Jan-22,0,10.2,0,1.2,0,-5.7,0,0.1,1033.6,4.295
13-Jan-22,0,8.1,0,4.4,0,-1.7,0,0.1,1034.6,5.609
14-Jan-22,0,6.1,0,5,0,4,0,0,1028.3,5.803
15-Jan-22,0,6.5,0,3.5,0,3.7,0,0,1018.9,5.593
16-Jan-22,0,8.3,0,-1,0,-0.7,0,0.6,1024.5,5.627
17-Jan-22,0,5.5,0,-3.7,0,-8.8,0,0,1032,2.957
18-Jan-22,0,9.7,0,4.4,0,-7.8,0,5.6,1025.5,5.267
19-Jan-22,0,10.2,0,5.5,0,4.1,0,1.4,1026.9,6.306
20-Jan-22,0,9.1,0,4.1,0,1.1,0,0.3,1035.9,5.812
21-Jan-22,0,8.2,0,3.1,0,-0.2,0,0.1,1035.9,5.89
22-Jan-22,0,9.3,0,5.4,0,1.3,0,0.9,1031.9,6.347
23-Jan-22,0,7.3,0,5.5,0,3.4,0,0,1026.3,6.144
24-Jan-22,0,8.3,0,4.5,0,1.4,0,0,1025.8,6.243
25-Jan-22,0,8.8,0,4.8,0,3.3,0,0,1028,6.506
26-Jan-22,0,11.2,0,5.1,0,-0.6,0,1.6,1023.6,6.784
27-Jan-22,0,10.6,0,3.5,0,3.1,0,0.4,1024.5,7.728
28-Jan-22,0,11.2,0,1.9,0,-1.3,0,0.2,1025.2,7.1
29-Jan-22,0,11.9,0,2.9,0,6.1,0,0.8,1024.2,8.097
30-Jan-22,0,9.8,0,2.7,0,-1.1,0,4.3,1023.3,6.241
31-Jan-22,0,10.1,0,6.6,0,3.6,0,0.2,1023.8,6.517
01-Feb-22,0,11.2,0,9.6,0,5.8,0,0.7,1020.4,8.527
02-Feb-22,0,10.9,0,8.2,0,6.5,0,0.1,1014.3,8.66
03-Feb-22,0,11.9,0,3.3,0,6,0,7.5,1003.3,8.313
04-Feb-22,0,6.7,0,1.6,0,-1.2,0,4.5,1008,5.187
05-Feb-22,0,9.3,0,1.8,0,-2.2,0,8.6,1005.4,5.617
06-Feb-22,0,7.8,0,2.9,0,2.3,0,2.5,1006.5,5.913
07-Feb-22,0,12,0,3.3,0,-1.4,0,1.8,1014.4,6.637
08-Feb-22,0,9.4,0,6.8,0,4.2,0,0.7,1015.2,7.931
09-Feb-22,0,7.1,0,1,0,-0.1,0,1.6,1016,6.338
10-Feb-22,0,6.6,0,0.5,0,-3,0,6.4,1019.8,3.94
11-Feb-22,0,7.8,0,-1.1,0,-5.6,0,2.2,1015.6,4.07
12-Feb-22,0,10.2,0,6.8,0,-0.1,0,7.8,1001.2,7.053
13-Feb-22,0,8.1,0,5.1,0,3.5,0,16.9,990.2,6.886
14-Feb-22,0,8.3,0,3.4,0,2.3,0,2.8,996.2,6.579
15-Feb-22,0,11.8,0,5,0,-1.2,0,13.6,988.7,6.317
16-Feb-22,0,13.3,0,4.9,0,4,0,8.3,986.5,8.078
17-Feb-22,0,6,0,2.7,0,-0.1,0,3.6,995.6,5.538
18-Feb-22,0,5.9,0,0.7,0,-0.8,0,9.2,987.8,4.41
19-Feb-22,0,10.2,0,0.3,0,-0.9,0,17.2,997.6,3.586
20-Feb-22,0,11.3,0,2.3,0,-0.1,0,11.3,990.4,6.686
21-Feb-22,0,10.1,0,4.9,0,0.4,0,1.5,1004.3,6.5
22-Feb-22,0,10.7,0,5.5,0,3.8,0,6.2,1007.8,7.521
23-Feb-22,0,9.9,0,0.9,0,1.4,0,6.2,1005.7,6.452
24-Feb-22,0,6.5,0,-0.2,0,-3.4,0,11.2,1005.2,4.31
25-Feb-22,0,10,0,2.1,0,-2.3,0,1.3,1016.3,5.247
26-Feb-22,0,10.3,0,7.5,0,3.6,0,0.1,1010.3,6.809
27-Feb-22,0,11.7,0,7.3,0,5.9,0,1.8,1004.8,7.622
28-Feb-22,0,9.2,0,-1.2,0,3.1,0,1.1,1013.6,7.28
01-Mar-22,0,9.8,0,-3.6,0,-8.9,0,0,1022.1,5.05
02-Mar-22,0,9.8,0,2.6,0,-8.4,0,3.4,1009.2,5.326
03-Mar-22,0,10.9,0,0.8,0,-3,0,1.5,1009.6,7.311
04-Mar-22,0,8.1,0,-2.4,0,-5.6,0,0.3,1021,5.816
05-Mar-22,0,9.9,0,-4.9,0,-10.4,0,0,1027.4,4.731
06-Mar-22,0,8.9,0,-5.1,0,-10.3,0,0,1027,4.325
07-Mar-22,0,7,0,-0.1,0,-7.4,0,0,1014.1,4.089
08-Mar-22,0,10.8,0,3.7,0,1.6,0,2,996.6,4.851
09-Mar-22,0,9.2,0,-1.7,0,2.2,0,10.8,997.9,6.061
10-Mar-22,0,9.5,0,-2.3,0,-8.1,0,0,999.7,4.506
11-Mar-22,0,10.6,0,1.9,0,1,0,7,988.7,6.43
12-Mar-22,0,9.1,0,1.3,0,-1.5,0,5,990,6.388
13-Mar-22,0,10,0,5.6,0,4,0,3.6,991.3,7.536
14-Mar-22,0,11.4,0,4,0,2.6,0,9.6,1010.9,7.821
15-Mar-22,0,8.3,0,3.1,0,0.7,0,8.6,1011.2,6.549
16-Mar-22,0,10,0,-1.5,0,-7.2,0,0,1015.5,6.177
17-Mar-22,0,11.4,0,0.5,0,-4.9,0,2.2,1023.4,6.358
18-Mar-22,0,15,0,-1.9,0,-6.5,0,0,1032.6,6.535
19-Mar-22,0,15.5,0,5.5,0,0.9,0,0,1027.4,7.688
20-Mar-22,0,10.9,0,7,0,4.8,0,0,1020,7.379
21-Mar-22,0,15.3,0,5.6,0,3.5,0,0,1017.4,8.81
22-Mar-22,0,16.5,0,7.7,0,3.8,0,0,1019.1,9.5
23-Mar-22,0,17.1,0,3.1,0,-1.5,0,0,1022.6,9.788
24-Mar-22,0,14.8,0,4.5,0,6.1,0,0,1025.3,11.155
25-Mar-22,0,15.9,0,3.4,0,-1.1,0,0,1027.9,10.877
26-Mar-22,0,17.7,0,0,0,-4.3,0,0,1029.5,10.016
27-Mar-22,0,17.8,0,1.1,0,-2.9,0,0,1026.5,10.31
28-Mar-22,0,17.5,0,-0.1,0,-4.4,0,0,1018.2,10.479
29-Mar-22,0,16,0,-1.2,0,-6.4,0,0,1010.2,10.138
30-Mar-22,0,10.1,0,-0.9,0,-0.4,0,0,1008.9,8.863
31-Mar-22,0,8.6,0,-4,0,-10.9,0,0,1016.6,5.968
01-Apr-22,0,9.3,0,-3.9,0,-9.4,0,0,1021.4,6.064
02-Apr-22,0,10.7,0,0.6,0,-3.1,0,1,1022.4,7.672
03-Apr-22,0,11.6,0,-3.1,0,-8.9,0,7.5,1019.6,7.443
04-Apr-22,0,11,0,9.8,0,8.4,0,16,1011.4,9.767
05-Apr-22,0,11.9,0,7.9,0,7.5,0,4.6,1000.3,9.38
06-Apr-22,0,10.8,0,5.2,0,2.5,0,7.2,982.2,9.008
07-Apr-22,0,8.8,0,2.7,0,3.5,0,1.8,986.7,8.788
08-Apr-22,0,8.1,0,-0.1,0,-3,0,2.1,1004.1,8.399
09-Apr-22,0,11.3,0,-0.2,0,-5.1,0,0.2,1012.5,8.828
10-Apr-22,0,11.5,0,3.6,0,-1.9,0,0.1,1007.4,7.911
11-Apr-22,0,11.4,0,6.8,0,4.3,0,3.1,998.5,8.397
12-Apr-22,0,13.4,0,8.8,0,8.4,0,5.2,999.8,9.97
13-Apr-22,0,16.3,0,9.1,0,7.1,0,0.2,1007.9,11.512
14-Apr-22,0,13.9,0,9.7,0,5,0,2.2,1013.1,11.38
15-Apr-22,0,15.1,0,4.9,0,8.9,0,7.5,1017.2,12.345
16-Apr-22,0,14.6,0,4,0,-1.8,0,2,1018.8,10.855
17-Apr-22,0,13.4,0,5.8,0,10.1,0,11.6,1011.7,11.57
18-Apr-22,0,12.3,0,3,0,-1,0,1,1010.9,10.82
19-Apr-22,0,12.1,0,-0.4,0,-5.3,0,1.2,1015,10.004
20-Apr-22,0,14.4,0,-0.5,0,-5.4,0,0.1,1012.7,10.235
21-Apr-22,0,16.4,0,4.8,0,1.2,0,0,1008.9,11.173
22-Apr-22,0,16.3,0,4.6,0,-0.7,0,0,1010.1,11.158
23-Apr-22,0,17.3,0,5.5,0,-0.5,0,0,1008.3,11.153
24-Apr-22,0,15.8,0,4.3,0,0.1,0,0,1011.7,11.725
25-Apr-22,0,14,0,0.4,0,-3.6,0,0,1015,11.637
26-Apr-22,0,14.6,0,2.1,0,-3,0,0,1019.1,11.41
27-Apr-22,0,14.9,0,3.7,0,-0.5,0,0,1024.5,12.448
28-Apr-22,0,14.9,0,3.7,0,0.5,0,0,1028.4,12.747
29-Apr-22,0,15.7,0,0.2,0,-4.5,0,0,1028.1,12.882
30-Apr-22,0,12.2,0,8.7,0,7.8,0,10.6,1021.5,12.54
01-May-22,0,13.9,0,8.9,0,8.6,0,2.9,1015.6,12.767
02-May-22,0,15.7,0,9.2,0,6.3,0,0,1017.6,13.055
03-May-22,0,15.3,0,8.5,0,4.9,0,0.4,1015.7,13.247
04-May-22,0,13.3,0,8.9,0,8.6,0,1.3,1015.6,13.8
05-May-22,0,15.8,0,10.1,0,6.9,0,1.7,1018.2,13.72
06-May-22,0,15.1,0,9.4,0,10.2,0,14.1,1019.6,13.948
07-May-22,0,17.5,0,5.6,0,2,0,0.1,1023.5,14.903
08-May-22,0,17.7,0,10.9,0,6.7,0,0.1,1018.3,15.04
09-May-22,0,16.2,0,9.3,0,11,0,17,1008.5,13.977
10-May-22,0,14.9,0,9,0,5.3,0,5.6,1001.3,13.685
11-May-22,0,13.1,0,6.7,0,3.2,0,5.9,1004.1,13.2
12-May-22,0,13.5,0,4.4,0,-0.6,0,1.6,1008.9,11.968
13-May-22,0,16.5,0,7.6,0,6.5,0,0,1010.5,13.278
14-May-22,0,18,0,6.8,0,2.5,0,0,1014.5,14.038
15-May-22,0,19.6,0,8.6,0,4.1,0,0,1008,15.45
16-May-22,0,20.2,0,12.3,0,7.2,0,4.3,1002.2,15.917
17-May-22,0,16.3,0,10.6,0,9.7,0,0.2,1002.6,14.593
18-May-22,0,17.3,0,7.8,0,7,0,16.7,1003.3,13.738
19-May-22,0,17.4,0,7.9,0,4.1,0,1,1007,13.247
20-May-22,0,16.1,0,9.8,0,7.7,0,6.2,1008.4,14.188
21-May-22,0,17,0,8.9,0,5.9,0,0.7,1009.2,14.198
22-May-22,0,15.9,0,10.5,0,9.2,0,0.5,1002.6,14.882
23-May-22,0,13.9,0,9.2,0,7.2,0,1.7,999.4,15.365
24-May-22,0,14.1,0,7.9,0,4.6,0,2.7,1001.4,14.778
25-May-22,0,15.1,0,9.8,0,9,0,1.5,1004.2,14.135
26-May-22,0,14.9,0,9.7,0,8.6,0,2.1,1014.1,14.59
27-May-22,0,14,0,4.9,0,6.8,0,0,1023,14.368
28-May-22,0,16.4,0,3.6,0,-0.7,0,0,1024.2,15.59
29-May-22,0,16.1,0,5.4,0,1,0,0,1018.8,15.865
30-May-22,0,13,0,4.6,0,7.9,0,5,1011.2,14.45
31-May-22,0,12.4,0,2.7,0,-1.4,0,4.7,1011,12.625
01-Jun-22,0,18.3,0,5,0,0.5,0,0.3,1014,16.042
02-Jun-22,0,14,0,6.6,0,2.2,0,2.4,1013.8,14.917
03-Jun-22,0,16.8,0,9.3,0,4.4,0,0.2,1017.5,15.28
04-Jun-22,0,18.9,0,8.1,0,2.5,0,0,1018.8,16.702
05-Jun-22,0,16.8,0,8.2,0,4.5,0,0,1014.6,16.98
06-Jun-22,0,16.9,0,6.9,0,2.4,0,0,1011.2,16.39
07-Jun-22,0,19.4,0,11.1,0,9.6,0,1,1001.7,17.532
08-Jun-22,0,14.4,0,9.6,0,10.3,0,5.9,998.2,15.318
09-Jun-22,0,19,0,9.6,0,4.9,0,1.7,1002.1,15.172
10-Jun-22,0,17,0,11.9,0,9.2,0,1.9,1003.5,15.845
11-Jun-22,0,15.4,0,11.4,0,10.4,0,0.7,1010.4,14.872
12-Jun-22,0,13.9,0,9.3,0,6.3,0,1.6,1018.4,14.05
13-Jun-22,0,15.4,0,10.2,0,8.5,0,0.1,1019.4,14.898
14-Jun-22,0,16.5,0,9.2,0,5.2,0,0,1015.9,14.943
15-Jun-22,0,16.9,0,11.2,0,8.8,0,0.7,1014.6,15.45
16-Jun-22,0,20,0,12.6,0,10.3,0,1,1012.4,16.077
17-Jun-22,0,16.1,0,9.9,0,13.6,0,8.8,1012.7,16.285
18-Jun-22,0,14.9,0,9.6,0,7.2,0,1.5,1017.6,15.283
19-Jun-22,0,15.4,0,10,0,9.1,0,0.9,1017.2,14.66
20-Jun-22,0,18.5,0,7.1,0,2.9,0,0,1016.2,16.917
21-Jun-22,0,18,0,12.6,0,11.1,0,0.5,1012,18.302
22-Jun-22,0,17.9,0,10.2,0,12.5,0,0,1010.7,18.175
23-Jun-22,0,19.7,0,10.8,0,5.9,0,0.1,1003.2,17.675
24-Jun-22,0,16.7,0,11.9,0,12.4,0,14.7,992.2,17.07
25-Jun-22,0,13.8,0,9.6,0,9.9,0,13,987.1,14.432
26-Jun-22,0,15.5,0,9.8,0,9.4,0,8.1,994.9,15.153
27-Jun-22,0,15.1,0,7.7,0,4.7,0,5.1,1003.8,14.637
28-Jun-22,0,16.8,0,11.8,0,11.7,0,10.9,997.8,16.182
