date,ind,maxtp,ind,mintp,igmin,gmin,ind,rain,cbl,wdsp,ind,hm,ind,ddhm,ind,hg,sun,dos,soil,pe,evap,smd_wd,smd_md,smd_pd
03-Jan-16,0,9.7,0,4.6,0,2,0,3.4,975.2,8.1,0,21,0,120,0,31,5.4,0,6.525,0.2,0.2,0,-3.2,-10
04-Jan-16,0,9.9,0,2.8,0,0.3,0,0.1,965.5,2.4,0,7,0,180,0,9,2,0,5.8,0.2,0.3,0.1,0.1,-9.4
05-Jan-16,0,6.7,0,4.1,1,-1.1,0,20.3,974.9,6.5,0,11,0,310,0,17,0,0,5.975,0.2,0.3,0,-10,-10
06-Jan-16,0,8.2,0,2.8,0,1.5,0,4.5,974.4,8.5,0,28,0,140,0,38,1.3,0,6,0.3,0.3,0,-4.2,-10
07-Jan-16,0,9.4,0,1.9,0,0.5,0,0.1,973.2,15.7,0,27,0,140,0,36,5.3,0,5.075,0.3,0.4,0.2,0.2,-9.3
08-Jan-16,0,6.7,0,2.3,1,-0.3,0,0.2,980.9,6.9,0,15,0,210,0,21,5.5,0,4.225,0.1,0.2,0.2,0.2,-8.8
09-Jan-16,0,6.4,0,1.3,1,-1.3,0,15.2,971.7,4.1,0,11,0,280,0,17,1.4,0,4.25,0.2,0.3,0,-10,-10
10-Jan-16,0,5.6,0,2.6,0,0.5,0,0.5,966.5,13.6,0,19,0,220,0,27,4.2,0,3.7,0.4,0.4,0,-0.1,-9.6
11-Jan-16,0,4.7,0,1.1,1,-1.4,2,0,974.5,10,0,19,0,260,0,26,0.3,0,3.2,0.2,0.3,0.2,0.2,-8.9
12-Jan-16,0,5.5,0,0.4,0,1,2,0,992.8,16.1,0,21,0,260,0,31,0.9,0,3.075,0.6,0.8,0.8,0.8,-7.9
13-Jan-16,0,4.7,0,0.5,1,-1,0,0.8,997.9,12.5,0,16,0,240,0,23,0.1,0,2.6,0.5,0.6,0.5,0.5,-7.8
14-Jan-16,0,5,1,-1.2,1,-2.9,0,0.9,1001.3,9.5,0,17,0,290,0,23,4.5,0,2.675,0.3,0.3,0,-0.2,-8.1
15-Jan-16,0,4.1,1,-1,1,-2.5,3,0,1014.2,10.5,0,17,0,260,0,23,5.5,0,1.675,0.3,0.4,0.3,0.3,-7.4
16-Jan-16,0,5.7,1,-2.1,1,-4.6,2,0,1016.8,7.8,0,13,0,220,0,20,0.1,0,2.1,0.2,0.3,0.5,0.5,-6.8
17-Jan-16,0,8.7,0,3.3,1,-0.5,0,0.3,1006.2,6.2,0,13,0,130,0,20,0,0,3.95,0.5,0.6,0.6,0.6,-6.3
18-Jan-16,0,7.6,0,4.2,0,3.4,2,0,999.4,5.8,0,13,0,120,0,20,0.1,0,5.125,0.4,0.5,1,1,-5.6
19-Jan-16,0,7.6,0,2.3,1,-1,3,0,1004,2.7,0,8,0,150,0,11,0.1,0,4.775,0.3,0.5,1.4,1.4,-5
20-Jan-16,0,5.9,1,-2.7,1,-6.7,0,1,1004.2,6.8,0,14,0,120,0,21,5.7,0,2.875,0.2,0.2,0.6,0.6,-5.5
21-Jan-16,0,13.7,0,5.3,1,-4.4,0,0.1,997.2,15.5,0,28,0,170,0,40,0.7,0,6.075,0.9,1.2,1.4,1.4,-4.4
22-Jan-16,0,13.6,0,7.6,0,8.9,0,1.9,998,17.2,0,26,0,170,0,37,4.5,0,7.825,0.7,0.8,0.1,0.1,-5.4
23-Jan-16,0,12.7,0,7.4,0,6.1,0,0.5,1007.2,14.6,0,29,0,190,0,39,0.5,0,6.85,0.7,1,0.4,0.4,-4.9
24-Jan-16,0,14.1,0,12.1,0,8.4,2,0,1003,18.5,0,29,0,180,0,39,0,0,9.525,0.9,1.1,1.2,1.2,-3.8
25-Jan-16,0,13.5,0,5.3,0,11.1,0,1.8,998.2,19.6,0,32,0,200,0,45,2.1,0,8.925,0.7,0.9,0.1,0.1,-4.8
26-Jan-16,0,13,0,7.8,0,3.2,0,11.8,992.5,23,0,40,0,200,0,59,0.1,0,8.325,0.8,1.1,0,-10,-10
27-Jan-16,0,12.8,0,1.8,0,6.4,0,3,992.2,17.5,0,26,0,200,0,38,1,0,7.95,0.6,0.9,0,-2.4,-10
28-Jan-16,0,11.1,0,1.9,0,0.6,0,3.8,1001.4,20.5,0,29,0,210,0,43,0.2,0,5.45,0.6,0.9,0,-3.2,-10
29-Jan-16,0,11.3,0,5.2,0,3.9,0,1.7,995.3,23.1,0,37,0,260,0,53,1.7,0,7.25,0.9,1.3,0,-0.8,-10
30-Jan-16,0,5.4,0,1.2,0,0.2,0,0.3,995.7,16.4,0,24,0,250,0,34,3,0,4.4,0.6,0.9,0.3,0.3,-9.2
31-Jan-16,0,12,0,3.1,0,0.8,0,1.8,991.8,18.2,0,29,0,230,0,41,0,0,6.475,0.5,0.8,0,-1,-10
01-Feb-16,0,11.3,0,4.9,0,2.6,0,2.3,995.3,24.7,0,34,0,240,0,51,2.7,0,7.7,0.7,1.1,0,-1.6,-10
02-Feb-16,0,6.3,0,1.2,0,1.8,0,0.2,1001.9,16.4,0,23,0,230,0,38,4.1,0,4.75,0.7,1,0.5,0.5,-9
03-Feb-16,0,7.5,0,1.2,0,0,0,0.4,1010.3,15.7,0,25,0,220,0,35,1.1,0,4.35,0.6,0.9,0.8,0.8,-8.3
04-Feb-16,0,11,0,6.7,0,2.8,0,0.5,1010.8,14.6,0,21,0,240,0,30,0,0,7.375,0.4,0.6,0.7,0.7,-8
05-Feb-16,0,9.6,0,2.8,0,7.3,0,6.8,998.9,16.8,0,25,0,210,0,39,0,0,7,0.5,0.8,0,-5.6,-10
06-Feb-16,0,10.1,0,2.8,0,1.5,0,3.5,977.4,15.1,0,28,0,180,0,39,0.1,0,5.55,0.7,1,0,-2.8,-10
07-Feb-16,0,8.6,0,1.9,0,0.8,0,3.5,968,19.9,0,29,0,190,0,44,1.3,0,4.325,0.7,1,0,-2.8,-10
08-Feb-16,0,7.5,0,3.2,0,2.8,0,5,966.9,22.3,0,29,0,240,0,41,0.1,0,5.15,0.6,1,0,-4.4,-10
09-Feb-16,0,4,0,1.1,0,0.3,0,2.8,977,16.2,0,24,0,240,0,33,0.1,0,3.5,0.4,0.6,0,-2.4,-10
10-Feb-16,0,7.3,1,-0.2,1,-1.1,3,0,987.1,7.6,0,13,0,250,0,18,6.8,0,4.275,0.4,0.6,0.4,0.4,-9.1
11-Feb-16,0,7.2,1,-0.7,1,-5.4,2,0,987.6,3.6,0,9,0,100,0,11,3.5,0,3.475,0.4,0.6,0.8,0.8,-8.2
12-Feb-16,0,6.6,1,-0.5,1,-5.8,0,1,980.1,5,0,16,0,100,0,25,0,0,3.575,0.3,0.5,0.2,0.2,-8.5
13-Feb-16,0,6.4,0,4.2,0,2.4,0,1.7,976.3,10.4,0,19,0,110,0,27,0.5,0,4.7,0.9,1.2,0,-0.6,-8.8
14-Feb-16,0,6.4,1,-2,0,0.9,0,2.1,994.3,7.6,0,15,0,70,0,26,4.8,0,4.025,0.6,0.8,0,-1.5,-9.9
15-Feb-16,0,6.5,1,-4.5,1,-6.9,3,0,1016,4.4,0,10,0,190,0,15,6.3,0,2.7,0.6,0.8,0.6,0.6,-8.8
16-Feb-16,0,9.2,0,2.2,1,-4,0,13.7,1011,21.6,0,33,0,200,0,50,0,0,4.475,0.9,1.4,0,-10,-10
17-Feb-16,0,5.4,1,-1.9,0,0.3,0,7.8,1001.5,6.8,0,15,0,290,0,21,2.7,0,4.725,0.3,0.5,0,-7.5,-10
18-Feb-16,0,7.5,1,-0.3,1,-5.4,3,0,1002.1,10.9,0,16,0,240,0,23,8.3,0,3.05,0.8,1.2,0.8,0.8,-8.7
19-Feb-16,0,9.9,0,2.3,1,-2.1,0,0.4,997.8,16.9,0,25,0,250,0,35,0.1,0,4.9,0.5,0.8,0.9,0.9,-8.1
20-Feb-16,0,9.6,0,6.2,0,5.5,0,4.1,993.9,17.2,0,25,0,260,0,38,0,0,6,0.7,1.1,0,-2.5,-10
21-Feb-16,0,11.6,0,4.5,0,5.7,0,6.8,994.2,19.4,0,27,0,240,0,37,0,0,8.05,0.3,0.7,0,-6.5,-10
22-Feb-16,0,7.4,0,1,0,0.3,3,0,1000.4,10.6,0,17,0,260,0,21,7,0,5.925,0.7,1.1,0.7,0.7,-8.8
23-Feb-16,0,7.1,1,-3.5,1,-5.3,0,0.1,1007.4,4.3,0,10,0,10,0,19,8.5,0,4.6,0.6,1,1.3,1.3,-7.8
24-Feb-16,0,6.9,1,-5.5,1,-9,0,0.3,1008.9,4.3,0,10,0,280,0,14,4.9,0,3.325,0.6,0.9,1.6,1.6,-7.1
25-Feb-16,0,4.7,1,-3.6,1,-9,3,0,1003.7,3.7,0,8,0,220,0,11,0,0,3.05,0.5,0.7,2.1,2.1,-6.2
26-Feb-16,0,9.5,0,3,1,-6.4,2,0,995.8,6.1,0,13,0,140,0,19,2,0,4.45,1.1,1.4,3.1,3.1,-4.8
27-Feb-16,0,6.1,0,0.5,0,0.4,2,0,1002.3,4,0,10,0,80,0,14,0,0,4.225,0.7,0.9,3.8,3.8,-3.9
28-Feb-16,0,7.3,0,0.7,1,-1,3,0,1012.6,3.6,0,10,0,180,0,14,1.7,0,4.125,0.7,1.1,4.5,4.5,-3
29-Feb-16,0,10.6,0,1.4,1,-5.4,0,5.3,1007,14.4,0,26,0,190,0,37,0,0,4.1,0.7,1.1,0,-0.1,-7.4
01-Mar-16,0,11.1,0,1.9,1,-0.4,0,5.2,993.8,20.2,0,29,0,250,0,39,2.6,0,7.325,0.7,1.3,0,-4.5,-10
02-Mar-16,0,8.1,0,0.3,1,-0.1,0,5.3,989.5,19.5,0,42,0,260,0,60,3.7,0,4.825,0.7,1.3,0,-4.6,-10
03-Mar-16,0,8.3,0,0.2,0,1.5,0,3,991,11.6,0,22,0,270,0,33,1.3,0,5.2,0.7,1,0,-2.3,-10
04-Mar-16,0,6.7,1,-0.6,1,-1.5,0,3.8,986,10.9,0,18,0,10,0,29,0.6,0,3.525,0.7,1,0,-3.1,-10
05-Mar-16,0,7.6,1,-2.5,1,-0.1,0,0.1,997,7.5,0,14,0,320,0,25,5.9,0,4.575,0.9,1.3,0.8,0.8,-8.7
06-Mar-16,0,5.4,1,-3,1,-5.5,2,0,997.8,6.1,0,10,0,260,0,13,0.7,0,3.65,0.6,0.9,1.4,1.4,-7.7
07-Mar-16,0,8.1,1,-1.7,1,-4.3,0,0.1,1001.5,7,0,12,0,250,0,18,0.2,0,3.825,0.7,1,2,2,-6.7
08-Mar-16,0,8.8,0,2.6,1,-4.3,0,4.2,995.1,9.4,0,18,0,220,0,25,0.5,0,5.375,0.8,1.2,0,-1.4,-9.8
09-Mar-16,0,9.2,0,1.9,0,0.9,0,1.1,997.1,11.2,0,19,0,310,0,31,8.9,0,5.375,1.2,1.9,0.1,0.1,-9.1
10-Mar-16,0,11.4,0,3.1,0,0.1,3,0,1010,3.8,0,11,0,260,0,14,4.2,0,6.575,1,1.4,1.2,1.2,-7.6
11-Mar-16,0,12.9,0,7.6,0,1,2,0,1013.2,8.2,0,15,0,200,0,20,0.2,0,7.775,1.3,1.7,2.5,2.5,-5.9
12-Mar-16,0,14.3,0,9.1,0,7.7,0,0,1016.4,8.8,0,18,0,230,0,25,3.3,0,8.8,1.6,2.2,4.1,4.1,-4
13-Mar-16,0,12.7,0,7.1,0,6.6,3,0,1021.7,5.2,0,11,0,130,0,14,0.8,0,8.475,1.1,1.5,5.2,5.2,-2.7
14-Mar-16,0,10.1,0,1.5,1,-3.6,3,0,1021.7,6.5,0,15,0,80,0,21,9.8,0,7.65,1.1,1.7,6.2,6.2,-1.5
15-Mar-16,0,10.2,0,1.3,1,-2.7,3,0,1020.9,6.5,0,13,0,60,0,26,2.1,0,7.3,0.9,1.4,7.1,7.1,-0.4
16-Mar-16,0,9.3,0,4.7,0,4.3,3,0,1021.5,6.6,0,12,0,70,0,21,0.1,0,8.05,0.8,1.1,7.8,7.8,0.4
17-Mar-16,0,8.7,1,-0.1,1,-6.2,3,0,1020.3,4.8,0,10,0,110,0,14,6.9,0,6.875,1.1,1.7,8.8,8.8,1.5
18-Mar-16,0,8.1,1,-3.7,1,-7.7,3,0,1018.2,5.2,0,11,0,60,0,17,3,0,6.525,0.8,1.2,9.6,9.6,2.3
19-Mar-16,0,6.9,0,3.7,0,5.4,2,0,1018.2,6.4,0,12,0,70,0,17,0,0,6.95,0.7,1.1,10.2,10.2,3
20-Mar-16,0,9.9,0,1.9,0,1.1,2,0,1016.4,3.6,0,8,0,10,0,12,3.9,0,7.325,1.1,1.6,11.3,11.3,4.1
21-Mar-16,0,7.7,0,1.6,1,-1.6,3,0,1012.7,5.7,0,11,0,230,0,14,0,0,6.85,0.9,1.2,12,12,5
22-Mar-16,0,7.7,0,4.8,0,4.6,0,0,1008.2,3.1,0,6,0,230,0,8,0,0,7.425,0.8,1.1,12.8,12.8,5.8
23-Mar-16,0,11.6,0,4.7,0,4,0,0.1,1003.7,6.8,0,13,0,220,0,18,1.6,0,7.8,1.3,1.8,13.9,13.9,7.1
24-Mar-16,0,10.7,0,4,0,4.2,0,2.2,997.5,12.5,0,23,0,210,0,32,0,0,7.675,0.8,1.4,12.4,12.4,5.7
25-Mar-16,0,13.3,0,4.4,0,2.1,0,0,994.7,16.6,0,27,0,210,0,43,7.6,0,7.625,2.1,3.3,14.3,14.3,7.8
26-Mar-16,0,10.8,0,3.6,0,7.7,0,11.1,980.2,19.8,0,29,0,220,0,46,0.6,0,7.925,0.9,1.6,4,4,-2.4
27-Mar-16,0,9.4,0,1.4,0,2.5,0,1.1,975.3,16.7,0,27,0,230,0,38,5.1,0,6.325,1.2,2.1,4,4,-2.1
28-Mar-16,0,11,1,-0.6,1,-2.8,0,0.8,977.8,9.8,0,17,0,260,0,24,3.4,0,6.25,1.4,2.1,4.6,4.6,-1.4
29-Mar-16,0,10.1,0,1.7,0,0.4,0,0.6,986.3,10.5,0,19,0,260,0,27,8.3,0,6.525,1.8,2.7,5.7,5.7,-0.1
30-Mar-16,0,10.8,0,1.7,1,-2.4,2,0,995.8,10.2,0,16,0,260,0,26,8.8,0,6.575,1.8,2.7,7.4,7.4,1.7
31-Mar-16,0,11.6,0,1.2,1,-1,3,0,1004.4,7.9,0,13,0,190,0,19,10.4,0,7.55,2,3,9.3,9.3,3.7
01-Apr-16,0,10,0,5.5,1,-0.7,0,5.9,998.2,16.6,0,28,0,190,0,41,0,0,7.7,1,1.5,4.3,4.3,-1.2
02-Apr-16,0,9.2,0,5.6,0,3.3,0,6.8,994.4,6.1,0,18,0,180,0,25,0,0,7.975,0.8,1.1,0,-1.7,-7.2
03-Apr-16,0,11.9,0,6.1,0,5,0,0.9,990.2,5.8,0,15,0,160,0,20,0.8,0,8.075,1,1.3,0.1,0.1,-6.7
04-Apr-16,0,10.9,0,2.7,0,3.3,0,7.3,991.2,3.6,0,11,0,300,0,17,0.2,0,8.55,1,1.3,0,-6.2,-10
05-Apr-16,0,12.2,0,2.3,1,-0.5,0,0.2,995.2,10,0,18,0,220,0,23,5.6,0,8.075,1.6,2.4,1.4,1.4,-8.1
06-Apr-16,0,8.9,0,2.6,0,2.7,0,4.9,994,18.2,0,37,0,260,0,48,5.9,0,7.675,1.2,2.3,0,-2.4,-10
07-Apr-16,0,11.9,0,3.2,0,1.4,0,0.6,1000.7,14.1,0,23,0,280,0,33,4.2,0,7.775,1.6,2.6,1,1,-8.5
08-Apr-16,0,10.3,0,1.6,0,3.8,0,1.8,997.9,10.2,0,24,0,270,0,31,0.4,0,8.1,1,1.6,0.3,0.3,-8.8
09-Apr-16,0,8.6,0,0,1,-0.6,0,0.8,989.7,6.6,0,15,0,230,0,21,6.7,0,7.525,1.8,2.6,1.2,1.2,-7.4
10-Apr-16,0,10.1,1,-0.3,1,-6,0,3,992.7,12.5,0,22,0,100,0,35,1.7,0,6.525,1.3,2.1,0,-0.5,-8.7
11-Apr-16,0,8.2,0,6.5,0,4.4,0,16.3,995.7,8.8,0,17,0,80,0,27,0,0,7.575,0.5,0.7,0,-10,-10
12-Apr-16,0,13.7,0,5.3,0,5.8,2,0,994,4.3,0,9,0,240,0,13,5.5,0,9.85,1.8,2.6,1.8,1.8,-7.7
13-Apr-16,0,12.7,0,2.7,1,-2.4,0,0.8,997.2,5.2,0,10,0,90,0,15,5.2,0,9.4,1.7,2.4,2.7,2.7,-6.4
14-Apr-16,0,10.3,0,5,0,6.4,0,4.8,998,6.9,0,11,0,70,0,17,2,0,9.45,1.3,1.9,0,-0.8,-9.6
15-Apr-16,0,9.3,0,1.9,0,1.3,0,0.5,994,5.9,0,14,0,350,0,22,0.8,0,8.725,1.4,1.9,0.9,0.9,-8.2
16-Apr-16,0,7.9,1,-1.8,1,-4.3,0,0.2,999.1,5.7,0,12,0,300,0,18,7.1,0,7.675,1.6,2.3,2.2,2.2,-6.5
17-Apr-16,0,10.2,1,-2.5,1,-6.1,3,0,1005.5,7.5,0,14,0,260,0,20,4.7,0,8.075,1.8,2.7,4,4,-4.3
18-Apr-16,0,12.5,0,5.9,0,5.2,2,0,1011,10.5,0,18,0,240,0,24,1.4,0,9.425,1.9,2.7,5.8,5.8,-2.2
19-Apr-16,0,12.5,0,4.4,0,5.5,3,0,1017,4.3,0,10,0,80,0,14,4.4,0,10.275,2,2.8,7.7,7.7,-0.1
20-Apr-16,0,14.4,0,3.6,1,-3,3,0,1017.3,7,0,12,0,70,0,17,12.9,0,10.475,2.6,3.8,10.1,10.1,2.5
21-Apr-16,0,12.5,0,3.4,1,-0.2,3,0,1014,7.4,0,15,0,80,0,23,6.3,0,10.275,2.2,3.2,12.1,12.1,4.7
22-Apr-16,0,11.7,0,4.3,0,6,0,0,1012.2,7.8,0,14,0,80,0,21,7.5,0,11,2.2,3.3,14.1,14.1,6.9
23-Apr-16,0,11.8,1,-0.5,1,-3.8,3,0,1013.3,5.1,0,11,0,350,0,17,8.5,0,10.1,2,2.9,15.8,15.8,8.9
24-Apr-16,0,11.4,0,0,1,-2.4,3,0,1011.2,8.7,0,14,0,280,0,20,3.7,0,9.575,1.7,2.6,17.3,17.3,10.6
25-Apr-16,0,12.1,0,2.6,0,5.6,0,0.4,1005.5,11.2,0,17,0,320,0,27,6.5,0,10.1,2.4,3.8,18.9,18.9,12.6
26-Apr-16,0,9.4,0,0.2,1,-0.5,0,0.2,1004.6,9.6,0,19,0,350,0,30,11.2,0,8.45,2.4,3.7,20.7,20.7,14.7
27-Apr-16,0,8.2,1,-1.6,1,-3.3,0,0.6,1004.8,6.4,0,13,0,310,0,21,9.5,0,8.6,1.9,2.9,21.6,21.6,15.9
28-Apr-16,0,9.1,0,0.9,1,-2.6,0,3.3,1000,14.5,0,29,0,270,0,40,2.6,0,7.4,1.4,2.4,19.4,19.4,13.9
29-Apr-16,0,9.7,0,0.8,0,0.1,0,0.2,1001.9,10.1,0,19,0,260,0,27,5.6,0,7.925,2,3.1,20.9,20.9,15.6
30-Apr-16,0,10.6,0,2.3,1,-2.5,0,0.2,1009.7,9.1,0,16,0,250,0,20,4.3,0,8.7,1.9,2.9,22.2,22.2,17.2
01-May-16,0,16.1,0,7.7,0,0.1,0,1.1,1007,13.8,0,21,0,200,0,30,0.1,0,10.375,2,3,22.7,22.7,17.9
02-May-16,0,12.7,0,5.3,0,6.9,0,5.6,1004.5,17.8,0,26,0,260,0,36,9.8,0,11.075,2.1,4,18.7,18.7,14.3
03-May-16,0,14.4,0,4.9,0,3.7,2,0,1011.8,11.8,0,20,0,250,0,26,7.1,0,10.425,2.6,4,20.9,20.9,16.8
04-May-16,0,14.3,0,6.6,0,5.1,0,0,1009.4,14.7,0,26,0,200,0,36,7.7,0,11.05,2.7,4.4,23.2,23.2,19.4
05-May-16,0,15.6,0,7,0,8.1,3,0,1005.7,7.2,0,15,0,200,0,22,6.3,0,12.35,2.9,4.1,25.4,25.4,22
06-May-16,0,15.3,0,4.2,0,2,3,0,1002.2,6.2,0,13,0,30,0,19,6.3,0,12.65,2.7,3.9,27.5,27.5,24.4
07-May-16,0,12.1,0,7.5,0,2,0,5.4,996,6.5,0,13,0,80,0,18,0.1,0,11.575,1.2,1.7,23,23,20
08-May-16,0,18.9,0,11.1,0,8.7,0,0.4,994.1,6.7,0,14,0,90,0,22,6,0,14.025,2.8,4,24.9,24.9,22.1
09-May-16,0,16.7,0,10.8,0,5.7,0,0.1,997.3,6,0,12,0,60,0,19,1.4,0,13.95,1.9,2.6,26.2,26.2,23.7
10-May-16,0,16.9,0,10.4,0,5.7,0,13.3,996.9,7.8,0,18,0,70,0,31,0.9,0,13.6,1.9,2.6,14.4,14.4,12
11-May-16,0,16.3,0,10.3,0,10.3,0,2,995.6,6,0,12,0,60,0,20,0.3,0,13.5,1.4,1.9,13.6,13.6,11.4
12-May-16,0,18.3,0,10.3,0,10.2,0,1.3,997.8,7.9,0,15,0,60,0,22,10.2,0,15.025,3.1,4.6,15,15,13.2
13-May-16,0,15.6,0,9,0,5.2,0,0,1003.8,8.2,0,13,0,80,0,20,13.9,0,15.175,3.4,5.1,18,18,16.5
14-May-16,0,13.3,0,5.3,0,3.9,3,0,1010,6.3,0,12,0,80,0,17,13.3,0,14.725,3.3,4.8,20.7,20.7,19.5
15-May-16,0,15.2,0,2.4,1,-1.9,3,0,1012.4,4,0,8,0,250,0,13,14.4,0,14.925,3.3,4.6,23.3,23.3,22.5
16-May-16,0,15.3,0,4.9,1,-2.9,3,0,1009.6,4.5,0,9,0,70,0,14,13.9,0,15.275,3.4,4.8,26,26,25.4
17-May-16,0,17.5,0,8.3,0,3.8,0,2.5,999.1,10.1,0,19,0,210,0,26,5.6,0,15.1,2.4,3.6,25.3,25.3,25
18-May-16,0,14.7,0,5.6,0,7.1,0,0.9,994.2,7.6,0,15,0,300,0,22,5.5,0,14.55,2.4,3.6,26.3,26.3,26.1
19-May-16,0,18,0,4.9,0,2.8,0,3.6,996.7,11.5,0,22,0,250,0,30,7.5,0,13.55,2.6,4.1,24.7,24.7,24.7
20-May-16,0,15.3,0,9.5,0,8.5,0,1.9,994.8,11.9,0,19,0,200,0,26,1.6,0,13.65,1.9,2.8,24.2,24.2,24.4
21-May-16,0,17.2,0,7.6,0,10,0,18.3,990,10.8,0,20,0,200,0,28,6,0,14.075,2.5,3.8,7.9,7.9,8.2
22-May-16,0,14.8,0,5.8,0,3.4,0,3.9,998.8,6.8,0,17,0,250,0,27,5.5,0,13.9,2.4,3.5,6.2,6.2,6.7
23-May-16,0,15,0,5,0,1.1,3,0,1008.9,4.9,0,10,0,270,0,14,6.2,0,13.65,2.4,3.3,8.4,8.4,9.1
24-May-16,0,15.3,0,3.4,1,-1.9,3,0,1011.2,5.9,0,13,0,100,0,19,13.4,0,14.55,3.1,4.6,11.3,11.3,12.2
25-May-16,0,12.4,0,8.6,0,1.2,0,0,1009.2,7.6,0,13,0,70,0,20,3,0,13.725,2.5,3.6,13.5,13.5,14.6
26-May-16,0,11.5,0,8.7,0,7.9,0,0.3,1006.5,3.1,0,7,0,40,0,10,0,0,12.625,1.3,1.7,14.3,14.3,15.5
27-May-16,0,14.4,0,3.8,0,0.1,3,0,1006.2,5.2,0,11,0,80,0,16,4.1,0,13.625,2.2,3.2,16.2,16.2,17.6
28-May-16,0,16,0,9.8,0,8.4,0,2,1004.8,4.7,0,9,0,40,0,15,3.2,0,14.525,2.3,3.2,16.2,16.2,17.8
29-May-16,0,18.6,0,9.4,0,4,3,0,1006.1,4.4,0,11,0,100,0,17,13.8,0,16.325,3.9,5.4,19.6,19.6,21.4
30-May-16,0,19.7,0,6.3,0,3.4,3,0,1011.1,4,0,10,0,10,0,17,14.1,0,16.725,3.8,5.2,22.7,22.7,24.8
31-May-16,0,21,0,5.7,0,3,3,0,1015.2,5,0,10,0,310,0,15,14.8,0,17.475,4.1,5.6,26,26,28.2
01-Jun-16,0,18,0,5.3,0,2.7,3,0,1017.2,6.5,0,13,0,60,0,23,13.3,0,16.7,3.4,5,28.5,28.5,31
02-Jun-16,0,16.7,0,8.2,0,5.7,3,0,1013.2,6.3,0,12,0,80,0,19,15.5,0,16.825,4,5.8,31.5,31.5,34.2
03-Jun-16,0,18.7,0,3.1,0,0.1,3,0,1008,4.5,0,11,0,80,0,16,15.1,0,16.85,3.7,5.1,34.1,34.1,37
04-Jun-16,0,20.9,0,4.8,0,1.4,3,0,1008,4.9,0,11,0,80,0,16,8.1,0,17.225,3.7,5.1,36.7,36.7,39.7
05-Jun-16,0,22.4,0,14.7,0,12.3,0,0,1009.1,5.8,0,13,0,100,0,18,4.9,0,18.225,3.3,4.4,38.9,38.9,42
06-Jun-16,0,21.8,0,11.6,0,7.3,0,2.5,1009.2,4.5,0,14,0,120,0,19,5.8,0,17.9,2.7,3.6,38.1,38.1,41.3
07-Jun-16,0,22,0,15,0,14,0,0.5,1011.8,2.8,0,9,0,260,0,13,4.8,0,18.2,2.5,3.2,39.2,39.2,42.5
08-Jun-16,0,19.8,0,12,0,9.5,3,0,1013.3,5,0,11,0,80,0,15,8.6,0,18.825,3.5,4.8,41.5,41.5,44.9
09-Jun-16,0,22.1,0,11.2,0,9.3,0,0.1,1008.5,3.8,0,10,0,220,0,14,2.3,0,19,2.7,3.5,43,43,46.5
10-Jun-16,0,18.6,0,13.2,0,11.9,0,12.8,1001.8,3.7,0,8,0,220,0,10,0,0,18.325,2,2.6,31.4,31.4,35
11-Jun-16,0,19.1,0,13.4,0,11.9,0,22.9,997.2,4.5,0,12,0,220,0,16,1.2,0,17.9,2,2.7,10,10,13.6
12-Jun-16,0,21.5,0,12.3,0,12.5,0,4.9,994.4,6.3,0,16,0,260,0,22,4.6,0,17.525,2.9,3.8,7.7,7.7,11.5
13-Jun-16,0,17,0,11.2,0,10.9,0,6.5,990.8,4.2,0,9,0,70,0,13,0.9,0,16.95,1.9,2.5,3,3,6.8
14-Jun-16,0,16.1,0,10.7,0,12.8,0,7.2,985.7,4.2,0,10,0,80,0,15,0.2,0,16.725,1.8,2.4,0,-2.5,1.4
15-Jun-16,0,17.5,0,7.9,0,5.9,0,4.5,987.8,3.8,0,10,0,130,0,15,5,0,16.45,2.2,3,0,-2.3,-0.9
16-Jun-16,0,12.8,0,8.9,0,5.8,0,2.4,994,5.4,0,11,0,310,0,17,0,0,14.55,1,1.4,0,-1.4,-2.2
17-Jun-16,0,14.3,0,8.1,0,9.4,0,0,1002.2,7.4,0,11,0,300,0,16,0.4,0,14.1,1.9,2.7,1.9,1.9,-0.3
18-Jun-16,0,17,0,6.5,0,3.8,0,0.2,1009.2,6.2,0,12,0,260,0,16,4.4,0,14.2,2.3,3.3,4,4,1.9
19-Jun-16,0,18.4,0,12.7,0,11.8,0,7.3,1004.8,11.4,0,20,0,220,0,31,0,0,16,1.5,2.4,0,-1.9,-3.9
20-Jun-16,0,18.5,0,12.6,0,12.6,0,0.1,1000.2,10.7,0,16,0,250,0,22,3.8,0,16.325,3.1,4.6,3,3,-0.7
21-Jun-16,0,20,0,11.3,0,9.6,0,0,1002.2,11,0,21,0,210,0,29,5.8,0,16.675,3.8,5.5,6.7,6.7,3.2
22-Jun-16,0,19.1,0,9.6,0,9.9,2,0,1003.9,7.8,0,13,0,200,0,20,4.2,0,16.65,2.8,3.9,9.4,9.4,6
23-Jun-16,0,20.3,0,8.3,0,4.6,0,0.4,1004,7.7,0,17,0,210,0,23,9.6,0,16.7,3.4,4.9,12.1,12.1,9
24-Jun-16,0,15.9,0,10,0,4.6,0,15.2,1004.7,8.7,0,15,0,220,0,30,5.6,0,16.4,2.3,3.5,0,-1.1,-4
25-Jun-16,0,17.1,0,11.3,0,9,0,0.3,1008.3,8.4,0,14,0,290,0,19,1.8,0,15.775,2.1,3.1,1.8,1.8,-1.9
